"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 17 03:37:41 UTC 2024","Wed Jul 17 03:38:26 UTC 2024","45376","","VAT rates selection check","","","","(VATOnRelease) EU member Additional expenses",""
"failed","Wed Jul 17 02:42:21 UTC 2024","Wed Jul 17 02:42:29 UTC 2024","7334","","Chief accountant profile check","","","","(VATOnRelease) Access group profile creation",""
"passed","Wed Jul 17 02:44:46 UTC 2024","Wed Jul 17 02:44:48 UTC 2024","1616","","Docs create SAve OPen Close","","","","(VATOnRelease) Payment Request Ingoing",""
"passed","Wed Jul 17 03:36:19 UTC 2024","Wed Jul 17 03:36:22 UTC 2024","3092","","VAT rates selection check","","","","(VATOnRelease) VAT payer on encashment NoticeOfEntry",""
"passed","Wed Jul 17 04:15:03 UTC 2024","Wed Jul 17 04:15:04 UTC 2024","1376","","Y_002 Department functional option check","","","","(VATOnRelease) Report Account records journal True",""
"passed","Wed Jul 17 03:14:49 UTC 2024","Wed Jul 17 03:14:55 UTC 2024","5762","","Purchase Invoices generate documents","","","","(VATOnRelease) Purchase Invoice",""
"failed","Wed Jul 17 04:07:51 UTC 2024","Wed Jul 17 04:08:13 UTC 2024","21153","","AIR>BP>PI>PR>BR>check DR\CR","","","","(VATOnRelease) AIR generate Purchase Invoice 2",""
"failed","Wed Jul 17 03:12:58 UTC 2024","Wed Jul 17 03:13:08 UTC 2024","10716","","Documents generate on","","","","(VATOnRelease) Physical inventory generate",""
"failed","Wed Jul 17 02:47:59 UTC 2024","Wed Jul 17 02:48:09 UTC 2024","9672","","Intangible assets","","","","(VATOnRelease) Intangible assets book",""
"failed","Wed Jul 17 02:50:22 UTC 2024","Wed Jul 17 02:50:42 UTC 2024","20446","","MainMenu","","","","(VATOnRelease) Contabilitate_Rapoarte",""
"passed","Wed Jul 17 03:56:25 UTC 2024","Wed Jul 17 03:56:27 UTC 2024","2197","","Work Document Bank Payment > changes Cash flow activities","","","","(VATOnRelease) Bank Payment > changes Cash flow activities 409.4",""
"passed","Wed Jul 17 04:12:51 UTC 2024","Wed Jul 17 04:12:54 UTC 2024","3050","","Y_002 Department functional option check","","","","(VATOnRelease) Inventory Items Commissioning False",""
"passed","Wed Jul 17 04:09:46 UTC 2024","Wed Jul 17 04:09:50 UTC 2024","4193","","Sales AII_BR_SI_AIIR_SR_BP check DR/CR","","","","(VATOnRelease) AdvancedInvoiceIssued  1 case",""
"failed","Wed Jul 17 03:11:43 UTC 2024","Wed Jul 17 03:11:51 UTC 2024","7912","","Documents generate on","","","","(VATOnRelease) list Sales retorn  generate CashPayment",""
"passed","Wed Jul 17 02:51:03 UTC 2024","Wed Jul 17 02:51:06 UTC 2024","2379","","Rapoarte Contabile","","","","(VATOnRelease) Opening Rapoart Balanta de verificare pe Cont",""
"passed","Wed Jul 17 02:14:49 UTC 2024","Wed Jul 17 02:14:50 UTC 2024","989","","002 Smoke tests documents","","","","(VATOnRelease) List form opening ""CustomsDeclaration""",""
"passed","Wed Jul 17 03:22:27 UTC 2024","Wed Jul 17 03:22:33 UTC 2024","5586","","Set Advanced income Write off Parameters","","","","(VATOnRelease) Create Advanced Expences",""
"passed","Wed Jul 17 04:05:32 UTC 2024","Wed Jul 17 04:05:39 UTC 2024","6914","","Document mark/unmark for deletion","","","","(VATOnRelease) Change Fixed Assets Parameters",""
"passed","Wed Jul 17 02:08:45 UTC 2024","Wed Jul 17 02:08:46 UTC 2024","1161","","001 Smoke Tests Catalogs","","","","(VATOnRelease) Object form opening ""PrintFormsLanguages""",""
"passed","Wed Jul 17 02:23:01 UTC 2024","Wed Jul 17 02:23:06 UTC 2024","5294","","070 Expense report","","","","(VATOnRelease) Payment by fiscal receipt",""
"passed","Wed Jul 17 04:11:47 UTC 2024","Wed Jul 17 04:11:50 UTC 2024","3367","","Y_002 Department functional option check","","","","(VATOnRelease) Department catalog non availability",""
"passed","Wed Jul 17 03:32:17 UTC 2024","Wed Jul 17 03:32:19 UTC 2024","1384","","E-Transport filling check","","","","(VATOnRelease) Operation types list check",""
"failed","Wed Jul 17 03:31:45 UTC 2024","Wed Jul 17 03:32:10 UTC 2024","24757","","E-factura","","","","(VATOnRelease) Create a Purchase invoice",""
"passed","Wed Jul 17 02:39:24 UTC 2024","Wed Jul 17 02:39:25 UTC 2024","973","","Main menu > click open","","","","(VATOnRelease) Sales invoices",""
"passed","Wed Jul 17 02:48:18 UTC 2024","Wed Jul 17 02:48:21 UTC 2024","3160","","Inventory Items commissioning","","","","(VATOnRelease) Data preparation Purchase invoice",""
"passed","Wed Jul 17 03:18:54 UTC 2024","Wed Jul 17 03:18:56 UTC 2024","1415","","Purchase invoice for different goods kind","","","","(VATOnRelease) PI for Materiale de ambalat",""
"passed","Wed Jul 17 02:49:24 UTC 2024","Wed Jul 17 02:49:30 UTC 2024","5913","","Inventory write offs","","","","(VATOnRelease) Inventory write offs",""
"passed","Wed Jul 17 03:08:54 UTC 2024","Wed Jul 17 03:08:58 UTC 2024","3943","","Documents generate on","","","","(VATOnRelease) SalesOrder button generate document",""
"passed","Wed Jul 17 02:15:24 UTC 2024","Wed Jul 17 02:15:25 UTC 2024","1204","","002 Smoke tests documents","","","","(VATOnRelease) List form opening ""AdditionalExpenses""",""
"passed","Wed Jul 17 03:15:01 UTC 2024","Wed Jul 17 03:15:02 UTC 2024","927","","Purchase Invoices generate documents","","","","(VATOnRelease) Purchase Invoices generate Inventory items commissioning",""
"passed","Wed Jul 17 02:49:30 UTC 2024","Wed Jul 17 02:49:37 UTC 2024","7008","","MainMenu","","","","(VATOnRelease) Bank și casa",""
"failed","Wed Jul 17 02:20:12 UTC 2024","Wed Jul 17 02:20:28 UTC 2024","16188","","030 Purchase order create and generate Purchase invoice","","","","(VATOnRelease) Purchase Invoice generate",""
"passed","Wed Jul 17 02:10:50 UTC 2024","Wed Jul 17 02:10:51 UTC 2024","1020","","001 Smoke Tests Catalogs","","","","(VATOnRelease) List form opening ""TypeOfIntangibleOrTangibileAssets""",""
"passed","Wed Jul 17 02:41:46 UTC 2024","Wed Jul 17 02:41:59 UTC 2024","12325","","Check work Customs Declaration","","","","(VATOnRelease) Create Purchase Invoice",""
"failed","Wed Jul 17 04:16:17 UTC 2024","Wed Jul 17 04:16:23 UTC 2024","6019","","Retail operations","","","","(VATOnRelease) Company Non Payer",""
"passed","Wed Jul 17 02:11:07 UTC 2024","Wed Jul 17 02:11:08 UTC 2024","1142","","001 Smoke Tests Catalogs","","","","(VATOnRelease) Object form opening ""Peripherals""",""
"passed","Wed Jul 17 04:11:46 UTC 2024","Wed Jul 17 04:11:47 UTC 2024","1396","","Y_002 Department functional option check","","","","(VATOnRelease) Set Departments functional option OFF",""
"failed","Wed Jul 17 03:00:16 UTC 2024","Wed Jul 17 03:00:34 UTC 2024","18209","","discounts in sales invoice","","","","(VATOnRelease) Sales Invoice Comercian discounts",""
"passed","Wed Jul 17 02:15:41 UTC 2024","Wed Jul 17 02:15:42 UTC 2024","1239","","002 Smoke tests documents","","","","(VATOnRelease) List form opening ""CashPayment""",""
"failed","Wed Jul 17 02:45:55 UTC 2024","Wed Jul 17 02:46:03 UTC 2024","7974","","Purchase order generation on","","","","(VATOnRelease) Cash payment generation",""
"failed","Wed Jul 17 02:41:59 UTC 2024","Wed Jul 17 02:42:14 UTC 2024","15061","","Check work Customs Declaration","","","","(VATOnRelease) Create CustomsDeclaration >Purchase Invoice>button named ""FillByBasis""",""
"passed","Wed Jul 17 04:00:36 UTC 2024","Wed Jul 17 04:00:36 UTC 2024","516","","Documents Bank> Button Add","","","","(VATOnRelease) Data preparation",""
"passed","Wed Jul 17 02:39:04 UTC 2024","Wed Jul 17 02:39:05 UTC 2024","1080","","Main menu > click open","","","","(VATOnRelease) Opening balances",""
"passed","Wed Jul 17 02:39:48 UTC 2024","Wed Jul 17 02:39:49 UTC 2024","1005","","Main menu > click open","","","","(VATOnRelease) Intangible asset card",""
"passed","Wed Jul 17 02:44:41 UTC 2024","Wed Jul 17 02:44:43 UTC 2024","2040","","Docs create SAve OPen Close","","","","(VATOnRelease) Cash Payment",""
"passed","Wed Jul 17 03:45:25 UTC 2024","Wed Jul 17 03:46:16 UTC 2024","50795","","BD available not available columns","","","","(VATOnRelease) BP Plati la salariati",""
"passed","Wed Jul 17 03:19:41 UTC 2024","Wed Jul 17 03:19:43 UTC 2024","1612","","Accounting reports detailing check","","","","(VATOnRelease) Analysis By Dimension",""
"passed","Wed Jul 17 02:31:35 UTC 2024","Wed Jul 17 02:31:42 UTC 2024","6299","","130 Advanced invoice issued","","","","(VATOnRelease) Advanced invoice issued EUR",""
"passed","Wed Jul 17 03:59:20 UTC 2024","Wed Jul 17 03:59:22 UTC 2024","2118","","Work Document Cash Payment > changes Cash flow activities","","","","(VATOnRelease) AdvancedInvoiceReceived",""
"passed","Wed Jul 17 04:12:06 UTC 2024","Wed Jul 17 04:12:09 UTC 2024","3051","","Y_002 Department functional option check","","","","(VATOnRelease) Advanced Invoice Issued",""
"passed","Wed Jul 17 04:03:10 UTC 2024","Wed Jul 17 04:03:17 UTC 2024","6908","","Document mark/unmark for deletion","","","","(VATOnRelease) Advanced Invoice Received",""
"passed","Wed Jul 17 02:39:44 UTC 2024","Wed Jul 17 02:39:45 UTC 2024","1020","","Main menu > click open","","","","(VATOnRelease) FixedAssetCard",""
"failed","Wed Jul 17 02:18:59 UTC 2024","Wed Jul 17 02:19:07 UTC 2024","7725","","015 Accounting items creating","","","","(VATOnRelease) Create a Product",""
"passed","Wed Jul 17 04:00:58 UTC 2024","Wed Jul 17 04:01:01 UTC 2024","3217","","Documents Bank> Button Add","","","","(VATOnRelease) Cash Payment button Add",""
"passed","Wed Jul 17 04:13:36 UTC 2024","Wed Jul 17 04:13:38 UTC 2024","2025","","Y_002 Department functional option check","","","","(VATOnRelease) Report AccountTurnover False",""
"failed","Wed Jul 17 03:04:15 UTC 2024","Wed Jul 17 03:04:29 UTC 2024","13596","","Documents generate on","","","","(VATOnRelease) PI generate ChangeIntangibleAssetsParameter",""
"passed","Wed Jul 17 02:10:03 UTC 2024","Wed Jul 17 02:10:04 UTC 2024","1051","","001 Smoke Tests Catalogs","","","","(VATOnRelease) List form opening ""GroupsOfVATRates""",""
"failed","Wed Jul 17 02:21:08 UTC 2024","Wed Jul 17 02:21:30 UTC 2024","22060","","040 Bank receipt document create","","","","(VATOnRelease) Obtinere credit de la banca",""
"passed","Wed Jul 17 02:37:28 UTC 2024","Wed Jul 17 02:37:39 UTC 2024","10785","","Check must be filled:Description/SKU/Code of customs/Unit/Income and expense","","","","(VATOnRelease) Products Inventory items",""
"failed","Wed Jul 17 03:09:34 UTC 2024","Wed Jul 17 03:09:42 UTC 2024","7560","","Documents generate on","","","","(VATOnRelease) SalesOrder button generate BankReceipt",""
"passed","Wed Jul 17 04:09:41 UTC 2024","Wed Jul 17 04:09:42 UTC 2024","942","","Sales AII_BR_SI_AIIR_SR_BP check DR/CR","","","","(VATOnRelease) Data preparation",""
"passed","Wed Jul 17 02:50:54 UTC 2024","Wed Jul 17 02:50:58 UTC 2024","3583","","MainMenu","","","","(VATOnRelease) Contabilitate_Procesări",""
"passed","Wed Jul 17 03:57:44 UTC 2024","Wed Jul 17 03:57:46 UTC 2024","2206","","BankReceipt change cash flow activity","","","","(VATOnRelease) BR> Incasari din difrente de curs pozitive",""
"passed","Wed Jul 17 02:46:47 UTC 2024","Wed Jul 17 02:46:48 UTC 2024","1150","","Individuals","","","","(VATOnRelease) Individual creation",""
"passed","Wed Jul 17 02:20:36 UTC 2024","Wed Jul 17 02:20:41 UTC 2024","4053","","040 Bank receipt document create","","","","(VATOnRelease) Bank receipt Incasare de la Client",""
"failed","Wed Jul 17 02:56:13 UTC 2024","Wed Jul 17 02:56:20 UTC 2024","6876","","Check currency conversion for EU resident","","","","(VATOnRelease) Sales Return EUR",""
"failed","Wed Jul 17 03:09:22 UTC 2024","Wed Jul 17 03:09:30 UTC 2024","7650","","Documents generate on","","","","(VATOnRelease) list SalesOrder button generate BankReceipt",""
"passed","Wed Jul 17 02:38:31 UTC 2024","Wed Jul 17 02:38:41 UTC 2024","9969","","Check must be filled:Description/SKU/Code of customs/Unit/Income and expense","","","","(VATOnRelease) Products Intangible assets",""
"passed","Wed Jul 17 02:15:07 UTC 2024","Wed Jul 17 02:15:08 UTC 2024","1036","","002 Smoke tests documents","","","","(VATOnRelease) Object form opening ""InventoryWriteOff""",""
"passed","Wed Jul 17 02:43:00 UTC 2024","Wed Jul 17 02:43:01 UTC 2024","861","","Chief accountant profile check","","","","(VATOnRelease) Menu availability",""
"passed","Wed Jul 17 02:13:54 UTC 2024","Wed Jul 17 02:14:00 UTC 2024","6700","","Import VAT codes from file","","","","(VATOnRelease) Import VAT codes from file",""
"passed","Wed Jul 17 02:20:34 UTC 2024","Wed Jul 17 02:20:35 UTC 2024","1157","","040 Bank receipt document create","","","","(VATOnRelease) Preparation create a Country",""
"passed","Wed Jul 17 02:38:59 UTC 2024","Wed Jul 17 02:39:02 UTC 2024","3082","","Check must be filled:Description/SKU/Code of customs/Unit/Income and expense","","","","(VATOnRelease) Products Item>Tab VAT rates filter Purchase and sales",""
"failed","Wed Jul 17 04:09:50 UTC 2024","Wed Jul 17 04:10:04 UTC 2024","13554","","Sales AII_BR_SI_AIIR_SR_BP check DR/CR","","","","(VATOnRelease) AdvancedInvoiceIssued for SI 1",""
"passed","Wed Jul 17 04:15:05 UTC 2024","Wed Jul 17 04:15:06 UTC 2024","1001","","Y_002 Department functional option check","","","","(VATOnRelease) Report Details book of materials etc True",""
"passed","Wed Jul 17 02:36:49 UTC 2024","Wed Jul 17 02:36:52 UTC 2024","3192","","Catalog Locations>click button Set Default","","","","(VATOnRelease) Catalog Locations",""
"passed","Wed Jul 17 03:05:46 UTC 2024","Wed Jul 17 03:05:50 UTC 2024","4209","","Documents generate on","","","","(VATOnRelease) PI generate SalesInvoice",""
"passed","Wed Jul 17 03:56:11 UTC 2024","Wed Jul 17 03:56:13 UTC 2024","2065","","Work Document Bank Payment > changes Cash flow activities","","","","(VATOnRelease) Bank Payment > changes Cash flow activities 457",""
"passed","Wed Jul 17 02:23:22 UTC 2024","Wed Jul 17 02:23:31 UTC 2024","8619","","070 Expense report","","","","(VATOnRelease) Expense report 2",""
"failed","Wed Jul 17 03:26:49 UTC 2024","Wed Jul 17 03:27:12 UTC 2024","23658","","Settlements Adjustment >DR/CR","","","","(VATOnRelease) Purchase Invoice and sales Invoice EUR",""
"passed","Wed Jul 17 02:10:19 UTC 2024","Wed Jul 17 02:10:20 UTC 2024","1189","","001 Smoke Tests Catalogs","","","","(VATOnRelease) List form opening ""Individuals""",""
"passed","Wed Jul 17 02:14:38 UTC 2024","Wed Jul 17 02:14:39 UTC 2024","1142","","002 Smoke tests documents","","","","(VATOnRelease) List form opening ""AdvancedInvoiceReceived""",""
"passed","Wed Jul 17 02:21:58 UTC 2024","Wed Jul 17 02:22:02 UTC 2024","3909","","070 Expense report","","","","(VATOnRelease) Cash payment Advance to the accountable person",""
"passed","Wed Jul 17 04:16:27 UTC 2024","Wed Jul 17 04:16:28 UTC 2024","1067","","Retail operations","","","","(VATOnRelease) Settings Enterprise",""
"failed","Wed Jul 17 02:09:21 UTC 2024","Wed Jul 17 02:09:27 UTC 2024","6019","","001 Smoke Tests Catalogs","","","","(VATOnRelease) Object form opening ""VATCodeClassifier""",""
"passed","Wed Jul 17 04:13:09 UTC 2024","Wed Jul 17 04:13:12 UTC 2024","3050","","Y_002 Department functional option check","","","","(VATOnRelease) Payment Request Outgoing False",""
"passed","Wed Jul 17 03:07:49 UTC 2024","Wed Jul 17 03:07:51 UTC 2024","2174","","Documents generate on","","","","(VATOnRelease) AdvanceReport button generate document",""
"passed","Wed Jul 17 04:14:23 UTC 2024","Wed Jul 17 04:14:25 UTC 2024","1822","","Y_002 Department functional option check","","","","(VATOnRelease) Cash Receipt True",""
"passed","Wed Jul 17 04:13:47 UTC 2024","Wed Jul 17 04:13:48 UTC 2024","1052","","Y_002 Department functional option check","","","","(VATOnRelease) Department catalog availability",""
"passed","Wed Jul 17 04:13:18 UTC 2024","Wed Jul 17 04:13:21 UTC 2024","3041","","Y_002 Department functional option check","","","","(VATOnRelease) Fixed Assets Write Off False",""
"passed","Wed Jul 17 03:58:55 UTC 2024","Wed Jul 17 03:58:58 UTC 2024","2811","","Cash change CashFlowActivity avai. not availab. columns","","","","(VATOnRelease) CP Plati servicii bancare",""
"passed","Wed Jul 17 03:01:54 UTC 2024","Wed Jul 17 03:01:57 UTC 2024","2800","","Documents generate on","","","","(VATOnRelease) list/Document PO generate Advanced Invoice Received",""
"passed","Wed Jul 17 02:09:09 UTC 2024","Wed Jul 17 02:09:10 UTC 2024","1204","","001 Smoke Tests Catalogs","","","","(VATOnRelease) Object form opening ""Users""",""
"failed","Wed Jul 17 03:15:10 UTC 2024","Wed Jul 17 03:15:22 UTC 2024","12702","","Sales Invoice generate documents","","","","(VATOnRelease) SalesOrder generate Bank Receipt",""
"passed","Wed Jul 17 03:34:36 UTC 2024","Wed Jul 17 03:34:54 UTC 2024","18368","","VAT calculation check","","","","(VATOnRelease) Preparation",""
"passed","Wed Jul 17 03:22:36 UTC 2024","Wed Jul 17 03:22:40 UTC 2024","3458","","Set Advanced income Write off Parameters","","","","(VATOnRelease) Set Advanced income Write off Parameters",""
"passed","Wed Jul 17 02:18:00 UTC 2024","Wed Jul 17 02:18:04 UTC 2024","4435","","012 Counterparties creation","","","","(VATOnRelease) Create a foreign counterparty",""
"failed","Wed Jul 17 02:59:45 UTC 2024","Wed Jul 17 03:00:05 UTC 2024","19522","","Discounts in Purchase Invoice","","","","(VATOnRelease) Purchase Invoice Financial not item",""
"failed","Wed Jul 17 02:49:44 UTC 2024","Wed Jul 17 02:49:54 UTC 2024","9448","","MainMenu","","","","(VATOnRelease) Vânzări en gros",""
"passed","Wed Jul 17 02:08:04 UTC 2024","Wed Jul 17 02:08:05 UTC 2024","1114","","001 Smoke Tests Catalogs","","","","(VATOnRelease) List form opening ""CommonAddIns""",""
"failed","Wed Jul 17 03:24:52 UTC 2024","Wed Jul 17 03:25:02 UTC 2024","9718","","Settlements Adjustment >DR/CR","","","","(VATOnRelease) Settlements Adjustment DR/ 401.1 KR/ 411.1",""
"passed","Wed Jul 17 04:00:36 UTC 2024","Wed Jul 17 04:00:37 UTC 2024","610","","Documents Bank> Button Add","","","","(VATOnRelease) Data preparation Contracts and PurchaseInvoice",""
"passed","Wed Jul 17 02:15:28 UTC 2024","Wed Jul 17 02:15:29 UTC 2024","1033","","002 Smoke tests documents","","","","(VATOnRelease) List form opening ""AdvanceReport""",""
"failed","Wed Jul 17 02:54:03 UTC 2024","Wed Jul 17 02:54:10 UTC 2024","6704","","Check currency conversion for EU resident","","","","(VATOnRelease) Bank Payment in Yen",""
"passed","Wed Jul 17 02:19:48 UTC 2024","Wed Jul 17 02:19:55 UTC 2024","6720","","020 Opening balance create","","","","(VATOnRelease) Opening balance for intangible asset",""
"passed","Wed Jul 17 03:16:39 UTC 2024","Wed Jul 17 03:16:40 UTC 2024","1380","","Sales Invoice generate documents","","","","(VATOnRelease) Sales Invoice generate Sales return",""
